modelo,temperatura,pais,categoria,dificultad,pregunta,respuesta,judge_label
Claude,0.6,honduras,flora,FÁCIL,¿Qué tipo de árbol es Hondurodendron?,"Hondurodendron es un género de árbol perteneciente a la familia **Fabaceae** (leguminosas). Se trata de árboles tropicales nativos de América Central, particularmente de Honduras, de donde proviene su nombre. Son árboles maderables que producen madera de buena calidad.",parcial
Claude,0.6,honduras,flora,INTERMEDIA,¿Dónde se encuentra Abarema turbinata?,"# Abarema turbinata

**Abarema turbinata** se encuentra en **América del Sur**, específicamente en:

- **Colombia**
- **Venezuela**
- **Brasil** (región amazónica)

Es una especie de árbol de la familia Fabaceae que habita en bosques tropicales húmedos, principalmente en zonas de la cuenca amazónica.",parcial
Claude,0.6,honduras,geography,DIFÍCIL,¿Cuál es la superficie total del Parque nacional Capiro y Calentura y en qué año fue establecido?,"# Parque Nacional Capiro y Calentura

**Superficie:** 6,488 hectáreas

**Año de establecimiento:** 1987

Este parque nacional se encuentra ubicado en Honduras, en el departamento de Cortés, cerca de la ciudad de La Ceiba.",alucinacion
Claude,0.6,honduras,geography,FÁCIL,¿Qué tipo de lugar es el Parque Nacional Cerro Azul Meámbar?,"# Parque Nacional Cerro Azul Meámbar

Es un **área protegida de Venezuela** ubicada en el estado de Aragua. Se trata de un parque nacional que destaca por:

- **Bosques nublados** en las montañas
- **Gran biodiversidad** de flora y fauna
- **Fuentes de agua** importantes para la región
- **Ecosistemas montañosos** con elevaciones significativas

Es una zona de conservación ambiental dedicada a proteger los recursos naturales y la biodiversidad de la región andina-costera de Venezuela.",alucinacion
Claude,0.6,honduras,geography,INTERMEDIA,¿A qué país pertenece la Isla del Toro?,"La Isla del Toro pertenece a **Panamá**. Se ubica en el Archipiélago de Bocas del Toro, en la provincia del mismo nombre, en el Caribe panameño.",alucinacion
Claude,0.6,honduras,tradition,DIFÍCIL,¿Qué obra de Jorge Montenegro fue publicada en 1972 y se relaciona con la recopilación de la tradición oral hondureña?,"No tengo información específica sobre una obra de Jorge Montenegro publicada en 1972 relacionada con la tradición oral hondureña. Para obtener una respuesta precisa, te recomendaría consultar bases de datos bibliográficas, archivos nacionales de Honduras o instituciones académicas especializadas en literatura centroamericana.",abstencion
Claude,0.6,honduras,tradition,FÁCIL,¿De dónde es originaria la mitología Tolupan?,"# Mitología Tolupán

La mitología tolupán es originaria de **Honduras**, específicamente de la región montañosa del país. Los tolupanes (también llamados jicaques) son un pueblo indígena que habita principalmente en las montañas de Honduras, particularmente en las zonas de Yoro y Francisco Morazán.",correcta
Claude,0.6,honduras,tradition,INTERMEDIA,¿Qué tipo de toxina produce El Picudo?,"# Toxina del Picudo

El picudo del algodón (Anthonomus grandis) produce **gossipol**, una toxina natural presente en las plantas de algodón que el insecto acumula en su cuerpo.

Esta toxina le sirve como **defensa contra depredadores** y también afecta a los animales que lo consumen, causando problemas digestivos y de salud en el ganado.",alucinacion
Claude,0.6,mexico,dish,DIFÍCIL,¿En qué platos se utiliza la sal de gusano y con qué bebida se acompaña?,"# Sal de Gusano

La **sal de gusano** (mezcla de sal con larvas de gusano de maguey molidas) se utiliza principalmente en:

## Platos
- **Mezcal** - como acompañamiento directo
- **Bebidas alcohólicas** - especialmente destilados mexicanos
- Ocasionalmente en **botanas** y platillos mexicanos

## Bebida de acompañamiento
Se acompaña tradicionalmente con **mezcal**, aunque también puede usarse con:
- Tequila
- Pulque

La combinación clásica es **mezcal + sal de gusano**, donde se chupa la sal antes de beber el mezcal.",parcial
Claude,0.6,mexico,dish,FÁCIL,¿Qué es la chogosta?,"La chogosta es una bebida tradicional de la región andina, especialmente popular en Perú y Bolivia. Se trata de una bebida caliente hecha a base de maíz (generalmente maíz molido o harina de maíz) mezclado con agua, leche y azúcar. A veces se le añaden especias como canela o clavo de olor.

Es una bebida nutritiva que se consume especialmente en zonas rurales andinas como alimento reconfortante.",alucinacion
Claude,0.6,mexico,dish,INTERMEDIA,¿Cuántas calorías tiene un Gansito?,"Un Gansito tiene aproximadamente **290-310 calorías** por pieza (unidad individual de 52g).

Este valor puede variar ligeramente según la marca y la presentación específica del producto.",alucinacion
Claude,0.6,mexico,fauna,DIFÍCIL,¿Quiénes describieron la especie Obrium planicolle y en qué año?,"# Obrium planicolle

La especie **Obrium planicolle** fue descrita por **LeConte** en **1850**.",alucinacion
Claude,0.6,mexico,fauna,FÁCIL,¿Qué tipo de especie es Thorius lunaris?,"Thorius lunaris es una **salamandra** de la familia Plethodontidae (salamandras sin pulmones). Es una especie endémica de México, específicamente de la región de Oaxaca, y se caracteriza por ser una de las salamandras más pequeñas del mundo.",correcta
Claude,0.6,mexico,fauna,INTERMEDIA,¿Dónde se encuentra la rana de corona (Triprion spinosus)?,"La rana de corona (Triprion spinosus) se encuentra en **México y América Central**, específicamente en regiones de:

- **México** (estados de Campeche, Quintana Roo y Yucatán)
- **Belice**
- **Guatemala**

Habita en selvas tropicales húmedas y bosques de tierras bajas, generalmente en áreas cercanas a cuerpos de agua donde se reproduce.",parcial
Claude,0.6,mexico,flora,DIFÍCIL,¿Qué uso tiene Loeselia mexicana en la medicina tradicional de México y qué compuesto se ha aislado de ella?,"# Loeselia mexicana en la medicina tradicional

## Uso medicinal
Se utiliza tradicionalmente en México para tratar problemas gastrointestinales, inflamación y afecciones respiratorias.

## Compuesto aislado
El compuesto más notable aislado de *Loeselia mexicana* es la **loeseleína**, un alcaloide que ha mostrado propiedades antimicrobianas y antiinflamatorias en estudios químicos y farmacológicos.

Esta planta forma parte del acervo de medicina tradicional mexicana, aunque requiere más investigación científica para validar completamente sus propiedades terapéuticas.",parcial
Claude,0.6,mexico,flora,FÁCIL,¿Qué tipo de planta es el Sedum craigii?,"El Sedum craigii es una **planta suculenta** de la familia Crassulaceae. Se caracteriza por sus hojas carnudas y su capacidad para almacenar agua, lo que la hace muy resistente a condiciones secas. Es una planta pequeña, ideal para jardines de rocas y macetas.",correcta
Claude,0.6,mexico,flora,INTERMEDIA,¿Dónde se encuentra Barbosella prorepens?,"# Barbosella prorepens

**Barbosella prorepens** es una orquídea que se encuentra en **América del Sur**, específicamente en:

- **Brasil** (principalmente en la región sureste)
- **Áreas de selva tropical y bosques húmedos**

Esta es una especie epífita (crece sobre árboles) de pequeño tamaño, típica de ambientes boscosos con alta humedad.",parcial
Claude,0.6,mexico,object,DIFÍCIL,¿Qué técnica de cerámica aprendió Gorky González durante su estancia en Japón y quién fue su maestro?,"No tengo información específica sobre Gorky González, su estancia en Japón, o un maestro de cerámica en particular. Para obtener una respuesta precisa sobre esta persona y sus técnicas cerámicas, te recomendaría consultar fuentes especializadas en arte cerámico o biografías de artistas.

¿Podrías proporcionar más contexto o verificar el nombre del artista?",abstencion
Claude,0.6,mexico,object,FÁCIL,¿Qué es la chirimía?,"# Chirimía

La chirimía es un **instrumento musical de viento** de origen medieval, similar al oboe. Características principales:

- **Construcción**: tubo de madera con lengüeta doble
- **Sonido**: agudo, penetrante y brillante
- **Origen**: España, de influencia árabe
- **Uso**: música popular, festividades, procesiones y danzas tradicionales
- **Región**: especialmente popular en Andalucía y otras regiones españolas

Es un instrumento tradicional que sigue usándose en celebraciones folclóricas y festivales culturales.",parcial
Claude,0.6,mexico,object,INTERMEDIA,¿Qué organización fue la primera en otorgar el bastón de mando a Guadalupe Vázquez Luna?,"No tengo información específica sobre quién fue la primera organización en otorgar el bastón de mando a Guadalupe Vázquez Luna. Para responder con precisión, necesitaría acceso a registros históricos o documentos específicos sobre esta persona y sus reconocimientos. Te recomiendo consultar archivos históricos locales o fuentes especializadas sobre la región donde fue relevante esta figura.",abstencion
Claude,0.6,mexico,tradition,DIFÍCIL,"¿Qué significa el término ""huipil"" y de dónde proviene?","# Huipil

**Significado:** Es una prenda de vestir tradicional, típicamente una túnica o blusa sin mangas que se viste sobre la cabeza.

**Origen:** Proviene del náhuatl (lengua azteca) ""huipilli"", que significa ""prenda de vestir"".

**Características:**
- Es usado principalmente por mujeres indígenas en México y América Central
- Frecuentemente decorado con bordados elaborados y coloridos
- Varía en diseño según la región y comunidad indígena
- Tiene raíces prehispánicas y sigue siendo parte importante de la identidad cultural",correcta
Claude,0.6,mexico,tradition,FÁCIL,¿Quién es El Chapo de Sinaloa?,"# El Chapo de Sinaloa

**Joaquín Archivaldo Guzmán Loera**, conocido como ""El Chapo"", es un narcotraficante mexicano que fue líder del Cártel de Sinaloa durante décadas.

## Datos clave:

- **Actividad**: Tráfico de drogas a gran escala (cocaína, heroína, metanfetamina)
- **Período**: Operó principalmente desde los años 80 hasta su captura
- **Fugas**: Escapó de prisión en dos ocasiones (1991 y 2015)
- **Captura final**: Fue extraditado a Estados Unidos en 2017
- **Juicio**: Condenado en Nueva York en 2019 a cadena perpetua
- **Ubicación actual**: Prisión federal de máxima seguridad en Colorado

Fue considerado uno de los narcotraficantes más poderosos del mundo antes de su extradición.",alucinacion
Claude,0.6,mexico,tradition,INTERMEDIA,¿A qué edad empezó a cantar Lupe Mejía?,"No tengo información específica sobre la edad exacta en que Lupe Mejía comenzó a cantar. Para obtener este dato preciso, te recomiendo consultar biografías confiables o fuentes especializadas sobre este artista.",abstencion
Claude,0.6,nicaragua,dish,DIFÍCIL,¿Qué relación tiene el pinolillo con el gofio canario y el pinole mexicano en la cultura nicaragüense?,"# Relación del Pinolillo con otras bebidas de maíz

El **pinolillo nicaragüense** forma parte de una familia de bebidas y alimentos a base de maíz tostado y molido que comparten raíces prehispánicas:

## Similitudes

- **Origen común**: Todos derivan de técnicas mesoamericanas de procesamiento del maíz
- **Preparación**: Se basan en maíz tostado, molido y mezclado con agua/leche
- **Función cultural**: Son alimentos energéticos de tradición ancestral

## Diferencias principales

- **Gofio canario**: Harina de cereales tostados (más amplio que solo maíz)
- **Pinole mexicano**: Polvo de maíz con especias, consumido como bebida o condimento
- **Pinolillo nicaragüense**: Mezcla específica con cacao, canela y otros ingredientes, bebida tradicional

## En Nicaragua

El pinolillo es una bebida identitaria que refleja la herencia",parcial
Claude,0.6,nicaragua,dish,FÁCIL,¿Cuál es la base de la gastronomía de Nicaragua?,"# Base de la gastronomía de Nicaragua

La base de la gastronomía nicaragüense son:

- **Arroz y frijoles** - alimentos fundamentales en casi todas las comidas
- **Maíz** - utilizado en tortillas, tamales y otros platillos
- **Plátano** - presente en múltiples preparaciones
- **Productos del mar** - especialmente en la costa (pescado, camarones)
- **Carne de res y pollo** - proteínas principales

Estos ingredientes, combinados con técnicas culinarias tradicionales, forman la base de platillos típicos como el gallo pinto, nacatamal, indio viejo y comida a base de productos locales.",parcial
Claude,0.6,nicaragua,dish,INTERMEDIA,¿Cuál es el ingrediente principal de la cushta?,"El ingrediente principal de la cushta es la **harina de trigo**.

La cushta es un postre tradicional de Oriente Medio y el Magreb que se prepara con harina tostada, mantequilla y miel, formando una pasta densa y nutritiva.",alucinacion
